시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9973,202309,16,"44,800",5,2012,김포한강2로 113,,20231121,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,69.9058,202309,21,"38,400",25,2012,김포한강2로 113,,20231208,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9935,202309,22,"46,900",5,2012,김포한강2로 113,,20231115,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9973,202309,26,"41,000",1,2012,김포한강2로 113,,20231208,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9935,202310,2,"45,000",6,2012,김포한강2로 113,,20231122,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,69.9058,202310,6,"40,000",12,2012,김포한강2로 113,,20231026,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9973,202310,7,"46,000",25,2012,김포한강2로 113,,20231130,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,69.9058,202310,8,"40,000",18,2012,김포한강2로 113,,20231214,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,69.9058,202310,9,"40,500",24,2012,김포한강2로 113,,20231130,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9973,202310,10,"48,800",7,2012,김포한강2로 113,,20231130,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9973,202310,13,"43,000",14,2012,김포한강2로 113,,20231215,중개거래,"경기 김포시, 서울 강북구"
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9973,202310,13,"45,500",5,2012,김포한강2로 113,,20240116,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9935,202310,19,"49,500",12,2012,김포한강2로 113,,20231227,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,69.9058,202310,21,"39,000",17,2012,김포한강2로 113,,20231110,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,69.9058,202310,22,"39,500",15,2012,김포한강2로 113,,20240130,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9935,202310,25,"40,500",2,2012,김포한강2로 113,,20231130,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9935,202310,28,"44,700",2,2012,김포한강2로 113,, ,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,69.9058,202311,4,"40,000",17,2012,김포한강2로 113,20231212, ,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,69.9058,202311,4,"40,000",17,2012,김포한강2로 113,, ,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9935,202311,6,"42,600",2,2012,김포한강2로 113,,20240105,중개거래,"경기 김포시, 인천 서구"
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,69.9058,202311,11,"40,500",6,2012,김포한강2로 113,, ,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9973,202311,15,"44,000",6,2012,김포한강2로 113,, ,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9973,202311,18,"48,000",23,2012,김포한강2로 113,, ,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9935,202312,8,"43,700",7,2012,김포한강2로 113,,20240112,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9973,202401,3,"47,500",5,2012,김포한강2로 113,, ,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9935,202401,12,"45,000",3,2012,김포한강2로 113,,20240116,중개거래,"경기 김포시, 서울 강남구"
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9973,202401,15,"46,700",7,2012,김포한강2로 113,, ,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9935,202401,18,"48,150",2,2012,김포한강2로 113,, ,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9935,202401,19,"44,000",15,2012,김포한강2로 113,,20240126,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9973,202401,22,"45,500",11,2012,김포한강2로 113,, ,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9973,202401,23,"45,500",3,2012,김포한강2로 113,, ,중개거래,경기 김포시
경기도 김포시 장기동,Jan.58,2058,1,한강신도시초당마을중흥에스-클래스리버티,84.9935,202401,26,"46,000",9,2012,김포한강2로 113,, ,중개거래,경기 김포시
경기도 김포시 장기동,1868-2,1868,2,한강현대성우오스타,101.97,202306,8,"49,000",19,2012,김포한강2로 292,20230629, ,중개거래,경기 김포시
경기도 김포시 장기동,1868-2,1868,2,한강현대성우오스타,101.97,202306,29,"49,000",19,2012,김포한강2로 292,,20230731,중개거래,경기 김포시
경기도 김포시 장기동,1868-2,1868,2,한강현대성우오스타,101.96,202307,15,"49,000",18,2012,김포한강2로 292,,20230911,중개거래,경기 김포시
경기도 김포시 장기동,1868-2,1868,2,한강현대성우오스타,131.83,202308,18,"53,200",19,2012,김포한강2로 292,,20231227,중개거래,경기 김포시
경기도 김포시 장기동,1868-2,1868,2,한강현대성우오스타,131.83,202308,26,"52,250",5,2012,김포한강2로 292,,20231221,중개거래,경기 김포시
경기도 김포시 장기동,1868-2,1868,2,한강현대성우오스타,101.94,202309,11,"48,000",6,2012,김포한강2로 292,,20231031,중개거래,경기 김포시
경기도 김포시 장기동,1868-2,1868,2,한강현대성우오스타,101.94,202310,24,"42,000",4,2012,김포한강2로 292,,20231103,중개거래,경기 파주시
경기도 김포시 장기동,1868-2,1868,2,한강현대성우오스타,122.61,202311,7,"49,000",6,2012,김포한강2로 292,, ,중개거래,경기 김포시
경기도 김포시 장기동,1868-2,1868,2,한강현대성우오스타,122.61,202311,15,"49,000",17,2012,김포한강2로 292,, ,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9412,202306,5,"33,000",16,2012,김포한강2로 229,,20230714,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202306,8,"33,500",5,2012,김포한강2로 229,,20230808,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9695,202306,22,"34,300",8,2012,김포한강2로 229,,20230802,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9695,202306,24,"34,700",13,2012,김포한강2로 229,,20230810,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202306,26,"35,000",15,2012,김포한강2로 229,,20230823,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.992,202307,5,"35,900",14,2012,김포한강2로 229,,20231011,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202307,16,"34,500",20,2012,김포한강2로 229,,20230918,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.992,202307,17,"35,000",3,2012,김포한강2로 229,,20230920,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202307,29,"36,500",18,2012,김포한강2로 229,,20231031,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202308,11,"35,000",11,2012,김포한강2로 229,,20231027,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202308,14,"35,000",9,2012,김포한강2로 229,,20230824,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9695,202308,15,"34,300",18,2012,김포한강2로 229,,20231031,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9809,202308,16,"34,900",8,2012,김포한강2로 229,,20231122,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9695,202308,24,"35,200",8,2012,김포한강2로 229,,20231025,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9412,202308,28,"32,900",2,2012,김포한강2로 229,,20231115,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202309,2,"35,500",6,2012,김포한강2로 229,,20231115,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9809,202309,16,"35,000",10,2012,김포한강2로 229,,20231110,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202309,16,"35,500",16,2012,김포한강2로 229,,20231106,중개거래,"경기 김포시, 서울 강서구"
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202309,16,"33,700",18,2012,김포한강2로 229,,20231103,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.992,202309,20,"37,000",9,2012,김포한강2로 229,,20231120,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9695,202309,20,"37,500",21,2012,김포한강2로 229,,20231103,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9412,202310,3,"34,900",17,2012,김포한강2로 229,,20231212,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202310,7,"36,000",14,2012,김포한강2로 229,,20240131,중개거래,"경기 김포시, 인천 서구"
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202310,12,"34,000",18,2012,김포한강2로 229,,20231211,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202310,18,"36,700",16,2012,김포한강2로 229,,20231222,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202310,21,"34,800",3,2012,김포한강2로 229,,20231220,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9412,202310,21,"36,500",14,2012,김포한강2로 229,,20240119,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202310,23,"35,000",17,2012,김포한강2로 229,,20240110,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9695,202310,25,"35,500",4,2012,김포한강2로 229,,20240110,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9695,202311,1,"34,900",6,2012,김포한강2로 229,,20231109,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9809,202311,4,"34,000",1,2012,김포한강2로 229,,20231228,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.992,202311,27,"37,700",15,2012,김포한강2로 229,, ,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202311,29,"35,500",17,2012,김포한강2로 229,, ,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202312,4,"36,700",19,2012,김포한강2로 229,, ,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9888,202312,23,"38,000",15,2012,김포한강2로 229,, ,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9412,202401,10,"33,000",2,2012,김포한강2로 229,, ,중개거래,"경기 김포시, 서울 양천구"
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.992,202401,16,"37,300",10,2012,김포한강2로 229,, ,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9366,202401,18,"35,000",8,2012,김포한강2로 229,,20240131,직거래,-
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.992,202401,18,"37,500",11,2012,김포한강2로 229,, ,중개거래,경기 김포시
경기도 김포시 장기동,1885-6,1885,6,한강호반베르디움,59.9695,202401,19,"37,000",16,2012,김포한강2로 229,, ,중개거래,경기 김포시
경기도 김포시 장기동,1865-4,1865,4,호반베르디움더퍼스트,101.953,202306,8,"50,000",14,2020,김포한강2로 361,,20230609,중개거래,경기 김포시
경기도 김포시 장기동,1865-4,1865,4,호반베르디움더퍼스트,101.953,202308,1,"53,000",21,2020,김포한강2로 361,,20230914,중개거래,경기 김포시
